,mon,cust_no,sex,age_flg,state,mem_tf_flg,batch_pass_dt,last_sell_dt,last_pass_dt,pack_flg,sell_amt,sell_cnt,sell_qty,basket_size,beauty_amt,beauty_cnt,beauty_qty,personal_amt,personal_cnt,personal_qty,health_amt,health_cnt,health_qty,living_amt,living_cnt,living_qty,etc1_amt,etc1_cnt,etc1_qty,b_wellnature_amt,b_wellnature_cnt,b_wellnature_qty,b_esroom_amt,b_esroom_cnt,b_esroom_qty,b_arrenbio_amt,b_arrenbio_cnt,b_arrenbio_qty,p_wellmate_amt,p_wellmate_cnt,p_wellmate_qty,p_wellmoplus_amt,p_wellmoplus_cnt,p_wellmoplus_qty,h_wellseed_amt,h_wellseed_cnt,h_wellseed_qty,h_health_amt,h_health_cnt,h_health_qty,h_litefit_amt,h_litefit_cnt,h_litefit_qty,h_wellmoplus_amt,h_wellmoplus_cnt,h_wellmoplus_qty,l_livingmate_amt,l_livingmate_cnt,l_livingmate_qty,l_tissue_amt,l_tissue_cnt,l_tissue_qty,l_dtc_amt,l_dtc_cnt,l_dtc_qty,l_spad_amt,l_spad_cnt,l_spad_qty,e_cprod_amt,e_cprod_cnt,e_cprod_qty,sell_class_1,sell_class_2,main_class_1,main_class_2,main_day,sell_cycle,r_score,f_score,m_score,rfm_score,rfm_grade,cust_grade,target_value
9053,202105,o27614  ,2,60대,경기,N,0.0,20210518,14.0,,812000.0,7,28.0,116000.0,,,,,,,812000.0,7.0,28.0,,,,,,,,,,,,,,,,,,,,,,812000.0,7.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,03,0301,1,28.0,90,100,70,85.72618882313394,2,1,1
9054,202105,o27625  ,2,60대,경기,N,2.0,20210518,14.0,,850500.0,7,33.0,121500.0,60000.0,1.0,3.0,22000.0,2.0,3.0,648000.0,7.0,19.0,120500.0,3.0,7.0,0.0,1.0,1.0,,,,60000.0,1.0,2.0,0.0,1.0,1.0,22000.0,2.0,3.0,,,,568000.0,7.0,17.0,,,,35000.0,1.0,1.0,45000.0,1.0,1.0,72000.0,2.0,2.0,48500.0,2.0,5.0,,,,,,,,,,5,8.0,03,0301,1,27.0,90,100,80,89.62809493114327,2,1,1
9055,202105,o27629  ,2,50대,서울,N,3.0,20210531,1.0,,450200.0,6,31.0,75033.33333333333,52000.0,1.0,4.0,29500.0,2.0,3.0,270000.0,2.0,10.0,98700.0,2.0,11.0,0.0,2.0,3.0,,,,25000.0,1.0,1.0,27000.0,1.0,3.0,29500.0,2.0,3.0,,,,270000.0,2.0,10.0,,,,,,,,,,78500.0,2.0,9.0,,,,,,,20200.0,1.0,2.0,,,,5,6.0,03,0301,0,19.2,100,90,60,81.43252849784717,2,1,1
9056,202105,o27635  ,2,30대,충남,N,2.0,20210518,14.0,,655500.0,7,39.0,93642.85714285714,15000.0,1.0,1.0,110000.0,5.0,10.0,471000.0,6.0,15.0,50500.0,3.0,7.0,9000.0,1.0,6.0,15000.0,1.0,1.0,,,,,,,110000.0,5.0,10.0,,,,471000.0,6.0,15.0,,,,,,,,,,40500.0,2.0,6.0,,,,,,,10000.0,1.0,1.0,,,,5,5.0,03,0301,1,23.333333333333332,90,100,70,85.72618882313394,2,1,0
9057,202105,o27655  ,2,40대,충북,N,0.0,20210525,7.0,,796700.0,8,55.0,99587.5,13000.0,1.0,1.0,455000.0,6.0,39.0,91000.0,2.0,3.0,237700.0,5.0,12.0,,,,13000.0,1.0,1.0,,,,,,,455000.0,6.0,39.0,,,,91000.0,2.0,3.0,,,,,,,,,,144000.0,2.0,4.0,58500.0,3.0,4.0,,,,35200.0,2.0,4.0,,,,4,6.0,02,0201,1,24.0,100,100,70,88.79040017426004,2,1,0
9058,202105,o27656  ,2,30대,충북,N,2.0,20210521,11.0,,783000.0,7,25.0,111857.14285714286,60000.0,1.0,2.0,90000.0,1.0,5.0,633000.0,6.0,18.0,,,,,,,,,,60000.0,1.0,2.0,,,,50000.0,1.0,4.0,40000.0,1.0,1.0,554000.0,6.0,16.0,,,,79000.0,1.0,2.0,,,,,,,,,,,,,,,,,,,3,5.0,03,0301,1,28.166666666666668,90,100,70,85.72618882313394,2,1,1
9059,202105,o27665  ,1,40대,서울,N,2.0,20210518,14.0,,1589000.0,9,43.0,176555.55555555556,24800.0,1.0,1.0,0.0,1.0,2.0,1289000.0,8.0,29.0,275200.0,2.0,5.0,0.0,3.0,6.0,,,,,,,,,,0.0,1.0,2.0,,,,894000.0,6.0,22.0,,,,395000.0,4.0,7.0,,,,72000.0,1.0,2.0,,,,198000.0,1.0,2.0,5200.0,1.0,1.0,,,,5,6.0,03,0301,1,21.0,90,100,90,93.21697517861574,1,1,0
9060,202105,o27668  ,2,60대,경기,N,0.0,20210518,14.0,,674400.0,6,35.0,112400.0,50000.0,1.0,1.0,97000.0,4.0,5.0,435000.0,5.0,15.0,92400.0,3.0,14.0,,,,,,,50000.0,1.0,1.0,,,,57000.0,4.0,4.0,40000.0,1.0,1.0,435000.0,5.0,15.0,,,,,,,,,,,,,17000.0,1.0,1.0,,,,,,,,,,4,5.0,03,0301,1,28.0,90,90,70,82.7677252914336,2,1,0
9061,202105,o27670  ,1,60대,경기,N,0.0,20210518,14.0,,924900.0,8,127.0,115612.5,108000.0,1.0,3.0,210000.0,3.0,11.0,388000.0,5.0,12.0,191400.0,7.0,33.0,27500.0,2.0,68.0,,,,108000.0,1.0,3.0,,,,170000.0,3.0,10.0,40000.0,1.0,1.0,388000.0,5.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,5,4.0,04,0301,1,21.142857142857142,90,100,80,89.62809493114327,2,1,1
9062,202105,o27672  ,2,60대,서울,N,1.0,20210518,14.0,,751000.0,7,24.0,107285.71428571429,226000.0,6.0,6.0,20000.0,1.0,1.0,505000.0,7.0,17.0,,,,,,,26000.0,2.0,2.0,200000.0,4.0,4.0,,,,20000.0,1.0,1.0,,,,505000.0,7.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,3,4.0,03,0301,1,28.0,90,100,70,85.72618882313394,2,1,1
9063,202105,o27674  ,2,50대,경기,N,1.0,20210525,7.0,,765000.0,7,27.0,109285.71428571429,,,,32000.0,2.0,4.0,733000.0,7.0,23.0,,,,,,,,,,,,,,,,32000.0,2.0,4.0,,,,733000.0,7.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,03,0301,1,28.0,100,100,70,88.79040017426004,2,1,0
9064,202105,o27681  ,1,40대,서울,N,1.0,20210518,14.0,,843000.0,7,30.0,120428.57142857143,60000.0,2.0,5.0,15000.0,1.0,1.0,768000.0,6.0,24.0,,,,,,,,,,60000.0,1.0,3.0,0.0,1.0,2.0,15000.0,1.0,1.0,,,,566000.0,6.0,19.0,,,,202000.0,3.0,5.0,,,,,,,,,,,,,,,,,,,3,5.0,03,0301,1,28.0,90,100,80,89.62809493114327,2,1,1
9065,202105,o27685  ,1,40대,경기,N,1.0,20210518,14.0,,829000.0,7,50.0,118428.57142857143,,,,144000.0,7.0,9.0,505000.0,7.0,17.0,180000.0,7.0,24.0,,,,,,,,,,,,,64000.0,7.0,7.0,80000.0,2.0,2.0,435000.0,5.0,15.0,,,,70000.0,2.0,2.0,,,,,,,180000.0,7.0,24.0,,,,,,,,,,3,5.0,03,0405,1,28.0,90,100,70,85.72618882313394,2,1,1
9066,202105,o27690  ,2,40대,충남,N,1.0,20210515,17.0,Y,2928700.0,10,124.0,292870.0,0.0,1.0,2.0,363553.0,2.0,18.0,2210378.0,9.0,52.0,336769.0,4.0,38.0,18000.0,3.0,14.0,,,,,,,0.0,1.0,2.0,122379.0,2.0,13.0,241174.0,1.0,5.0,847597.0,9.0,28.0,,,,1274187.0,7.0,22.0,88594.0,1.0,2.0,208069.0,2.0,7.0,,,,99000.0,1.0,1.0,,,,,,,5,8.0,03,0301,1,18.22222222222222,80,100,100,92.83177667225556,1,1,0
9067,202105,o27691  ,2,40대,경기,N,2.0,20210511,21.0,,899900.0,7,54.0,128557.14285714286,26500.0,2.0,4.0,321500.0,4.0,23.0,435000.0,4.0,13.0,116900.0,2.0,13.0,0.0,1.0,1.0,,,,,,,26500.0,2.0,4.0,321500.0,4.0,23.0,,,,281000.0,3.0,10.0,,,,154000.0,2.0,3.0,,,,38000.0,1.0,3.0,12500.0,1.0,2.0,,,,66400.0,2.0,8.0,,,,5,7.0,03,0201,1,24.333333333333332,80,100,80,86.17738760127533,2,1,0
9068,202105,o27693  ,1,40대,부산,N,0.0,20210518,14.0,,706000.0,7,40.0,100857.14285714286,65000.0,2.0,2.0,275000.0,5.0,29.0,366000.0,6.0,9.0,,,,,,,25000.0,1.0,1.0,40000.0,1.0,1.0,,,,275000.0,5.0,29.0,,,,179000.0,4.0,5.0,,,,187000.0,3.0,4.0,,,,,,,,,,,,,,,,,,,3,5.0,03,0201,1,28.0,90,100,70,85.72618882313394,2,1,1
9069,202105,o27705  ,1,20대,강원,N,1.0,20210528,4.0,,746000.0,7,49.0,106571.42857142857,324000.0,7.0,13.0,205000.0,7.0,19.0,66000.0,2.0,2.0,151000.0,7.0,15.0,,,,224000.0,5.0,11.0,100000.0,2.0,2.0,,,,205000.0,7.0,19.0,,,,66000.0,2.0,2.0,,,,,,,,,,117000.0,5.0,13.0,34000.0,2.0,2.0,,,,,,,,,,4,6.0,01,0201,1,28.5,100,100,70,88.79040017426004,2,1,1
9070,202105,o27716  ,2,60대,부산,N,0.0,20210525,7.0,,1008000.0,8,30.0,126000.0,40000.0,1.0,1.0,,,,968000.0,8.0,29.0,,,,,,,,,,40000.0,1.0,1.0,,,,,,,,,,621000.0,6.0,21.0,,,,347000.0,3.0,8.0,,,,,,,,,,,,,,,,,,,2,3.0,03,0301,1,25.0,100,100,80,92.83177667225556,1,1,0
9071,202105,o27722  ,2,50대,경남,N,0.0,20210518,14.0,,716000.0,7,28.0,102285.71428571429,39000.0,3.0,3.0,20000.0,4.0,4.0,657000.0,7.0,21.0,,,,,,,39000.0,3.0,3.0,,,,,,,20000.0,4.0,4.0,,,,657000.0,7.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,3,3.0,03,0301,1,28.0,90,100,70,85.72618882313394,2,1,1
9072,202105,o27742  ,2,40대,경기,N,1.0,20210525,7.0,,756500.0,7,26.0,108071.42857142857,74000.0,3.0,3.0,33500.0,2.0,3.0,497000.0,7.0,13.0,152000.0,4.0,7.0,,,,30000.0,2.0,2.0,44000.0,1.0,1.0,,,,33500.0,2.0,3.0,,,,377000.0,6.0,12.0,120000.0,1.0,1.0,,,,,,,115200.0,2.0,2.0,31000.0,4.0,4.0,,,,,,,,,,4,7.0,03,0301,1,29.166666666666668,100,100,70,88.79040017426004,2,1,1
9073,202105,o27753  ,2,40대,충북,N,0.0,20210525,7.0,,859000.0,8,23.0,107375.0,44000.0,1.0,1.0,100000.0,5.0,8.0,715000.0,7.0,14.0,,,,,,,,,,44000.0,1.0,1.0,,,,75000.0,5.0,7.0,25000.0,1.0,1.0,275000.0,5.0,9.0,360000.0,3.0,3.0,35000.0,1.0,1.0,45000.0,1.0,1.0,,,,,,,,,,,,,,,,3,7.0,03,0301,1,25.0,100,100,80,92.83177667225556,1,1,0
9074,202105,o27766  ,1,50대,경북,N,1.0,20210525,7.0,,727500.0,7,27.0,103928.57142857143,225000.0,6.0,7.0,86000.0,3.0,5.0,255000.0,4.0,8.0,161500.0,4.0,7.0,,,,20000.0,1.0,1.0,205000.0,5.0,6.0,,,,86000.0,3.0,5.0,,,,178000.0,4.0,6.0,,,,77000.0,2.0,2.0,,,,144000.0,3.0,4.0,17500.0,3.0,3.0,,,,,,,,,,4,7.0,01,0103,1,28.0,100,100,70,88.79040017426004,2,1,0
9075,202105,o27768  ,2,20대,경기,N,8.0,20210428,34.0,,1346000.0,8,54.0,168250.0,336000.0,3.0,10.0,52000.0,3.0,4.0,940200.0,5.0,22.0,,,,17800.0,1.0,18.0,58000.0,3.0,3.0,54000.0,1.0,1.0,224000.0,3.0,6.0,52000.0,3.0,4.0,,,,308000.0,5.0,11.0,240000.0,2.0,2.0,392200.0,2.0,9.0,,,,,,,,,,,,,,,,,,,4,7.0,03,0301,1,19.142857142857142,70,100,80,82.42570599617112,2,1,0
9076,202105,o27791  ,2,20대,경기,Y,7.0,20210525,7.0,,2718150.0,13,114.0,209088.46153846153,745500.0,11.0,39.0,103000.0,4.0,8.0,1703000.0,11.0,52.0,151200.0,4.0,12.0,15450.0,2.0,3.0,343000.0,5.0,18.0,240000.0,3.0,6.0,23300.0,5.0,10.0,103000.0,4.0,8.0,,,,1181000.0,10.0,41.0,120000.0,1.0,1.0,402000.0,5.0,10.0,,,,100800.0,2.0,3.0,48000.0,2.0,4.0,,,,,,,4050.0,1.0,1.0,5,10.0,03,0301,1,18.555555555555557,100,100,100,99.99999999999997,1,1,0
9077,202105,o27798  ,1,60대,충북,N,2.0,20210518,14.0,Y,1800000.0,4,52.0,450000.0,63934.0,1.0,4.0,454425.0,4.0,23.0,1102624.0,1.0,13.0,179017.0,1.0,11.0,0.0,1.0,1.0,,,,63934.0,1.0,2.0,0.0,1.0,2.0,346229.0,4.0,21.0,108196.0,1.0,2.0,249838.0,1.0,8.0,767213.0,1.0,3.0,41311.0,1.0,1.0,44262.0,1.0,1.0,179017.0,1.0,11.0,,,,,,,,,,,,,5,9.0,02,0201,1,47.0,90,80,90,86.53497421844448,2,1,1
9078,202105,o27809  ,2,70세이상,서울,N,6.0,20210511,21.0,,883400.0,8,23.0,110425.0,15000.0,1.0,1.0,,,,674000.0,6.0,15.0,194400.0,2.0,5.0,0.0,1.0,2.0,15000.0,1.0,1.0,,,,,,,,,,,,,308000.0,4.0,10.0,240000.0,2.0,2.0,126000.0,3.0,3.0,,,,86400.0,1.0,2.0,9000.0,1.0,2.0,99000.0,1.0,1.0,,,,,,,4,7.0,03,0301,1,22.857142857142858,80,100,80,86.17738760127533,2,1,1
9079,202105,o27818  ,2,50대,경기,N,0.0,20210528,4.0,,1587000.0,9,44.0,176333.33333333334,296000.0,4.0,13.0,44000.0,4.0,4.0,1192000.0,8.0,22.0,55000.0,2.0,4.0,0.0,1.0,1.0,80000.0,3.0,4.0,216000.0,1.0,6.0,0.0,2.0,3.0,44000.0,4.0,4.0,,,,527000.0,7.0,17.0,546000.0,1.0,3.0,119000.0,1.0,2.0,,,,38000.0,1.0,3.0,17000.0,1.0,1.0,,,,,,,,,,5,9.0,03,0301,1,20.625,100,100,90,96.54893846056295,1,1,0
9080,202105,o27819  ,2,40대,경기,N,34.0,20210528,4.0,,743200.0,7,30.0,106171.42857142857,414000.0,3.0,13.0,112000.0,2.0,7.0,207000.0,2.0,7.0,10200.0,1.0,1.0,0.0,1.0,2.0,,,,414000.0,3.0,11.0,0.0,2.0,2.0,112000.0,2.0,7.0,,,,207000.0,2.0,7.0,,,,,,,,,,,,,,,,,,,10200.0,1.0,1.0,,,,5,5.0,01,0103,2,34.0,100,100,70,88.79040017426004,2,1,1
9081,202105,o27821  ,2,40대,경기,N,34.0,20210525,7.0,Y,2826800.0,8,67.0,353350.0,539053.0,3.0,18.0,229446.0,4.0,19.0,1896501.0,5.0,25.0,161800.0,3.0,4.0,0.0,1.0,1.0,134444.0,2.0,8.0,404609.0,2.0,7.0,0.0,2.0,3.0,229446.0,4.0,19.0,,,,1271501.0,5.0,22.0,625000.0,1.0,3.0,,,,,,,28800.0,1.0,1.0,34000.0,2.0,2.0,99000.0,1.0,1.0,,,,,,,5,9.0,03,0301,1,23.571428571428573,100,100,100,99.99999999999997,1,1,0
9082,202105,o27832  ,2,20대,충북,N,0.0,20210511,21.0,Y,2801600.0,8,58.0,350200.0,65000.0,2.0,5.0,387560.0,5.0,31.0,1239610.0,5.0,14.0,182600.0,4.0,5.0,926830.0,1.0,3.0,65000.0,2.0,5.0,,,,,,,387560.0,5.0,31.0,,,,219000.0,4.0,7.0,975610.0,1.0,6.0,,,,45000.0,1.0,1.0,165600.0,4.0,4.0,17000.0,1.0,1.0,,,,,,,,,,5,7.0,03,0201,1,22.857142857142858,80,100,100,92.83177667225556,1,1,0
9083,202105,o27835  ,2,40대,대구,N,1.0,20210525,7.0,,672500.0,6,31.0,112083.33333333333,,,,54500.0,4.0,10.0,618000.0,6.0,21.0,,,,,,,,,,,,,,,,54500.0,4.0,10.0,,,,618000.0,6.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,03,0301,1,33.6,100,90,70,85.72618882313394,2,1,0
9084,202105,o27839  ,2,50대,경북,N,1.0,20210518,14.0,,741600.0,7,21.0,105942.85714285714,300000.0,3.0,6.0,,,,384000.0,4.0,6.0,57600.0,2.0,8.0,0.0,1.0,1.0,60000.0,3.0,3.0,240000.0,3.0,3.0,,,,,,,,,,,,,,,,384000.0,4.0,6.0,,,,,,,17000.0,1.0,1.0,,,,,,,,,,4,4.0,03,0303,1,25.666666666666668,90,100,70,85.72618882313394,2,1,0
9085,202105,o27854  ,2,50대,경북,N,2.0,20210525,7.0,,930000.0,7,24.0,132857.14285714287,,,,35000.0,2.0,3.0,697000.0,6.0,19.0,198000.0,1.0,2.0,,,,,,,,,,,,,35000.0,2.0,3.0,,,,423000.0,5.0,15.0,120000.0,1.0,1.0,154000.0,3.0,3.0,,,,,,,,,,198000.0,1.0,2.0,,,,,,,3,5.0,03,0301,1,28.0,100,100,80,92.83177667225556,1,1,0
9086,202105,o27859  ,2,30대,대구,N,1.0,20210518,14.0,,751800.0,7,29.0,107400.0,84000.0,1.0,2.0,67000.0,2.0,6.0,594000.0,6.0,18.0,6800.0,1.0,1.0,0.0,1.0,2.0,,,,84000.0,1.0,2.0,,,,67000.0,2.0,6.0,,,,401000.0,6.0,13.0,,,,193000.0,3.0,5.0,,,,,,,,,,,,,,,,,,,5,4.0,03,0301,1,25.166666666666668,90,100,70,85.72618882313394,2,1,0
9087,202105,o27863  ,2,40대,경기,N,6.0,20210525,7.0,,940400.0,7,40.0,134342.85714285713,,,,37000.0,3.0,4.0,697000.0,6.0,23.0,206400.0,5.0,7.0,0.0,2.0,6.0,,,,,,,,,,37000.0,3.0,4.0,,,,697000.0,6.0,23.0,,,,,,,,,,144000.0,2.0,3.0,,,,,,,25400.0,2.0,3.0,,,,4,4.0,03,0301,1,26.833333333333332,100,100,80,92.83177667225556,1,1,0
9088,202105,o27904  ,2,20대,서울,N,41.0,20210517,15.0,,1315550.0,9,56.0,146172.22222222222,174000.0,5.0,10.0,124500.0,4.0,9.0,938000.0,5.0,20.0,72200.0,4.0,13.0,6850.0,2.0,4.0,60000.0,3.0,3.0,72000.0,1.0,2.0,42000.0,3.0,5.0,124500.0,4.0,9.0,,,,392000.0,4.0,17.0,546000.0,1.0,3.0,,,,,,,33300.0,2.0,6.0,4500.0,1.0,1.0,,,,10400.0,1.0,2.0,6850.0,1.0,2.0,5,10.0,03,0301,2,18.25,80,100,80,86.17738760127533,2,1,0
9089,202105,o27932  ,2,60대,경기,N,7.0,20210531,1.0,,1476800.0,20,90.0,73840.0,430000.0,6.0,9.0,497000.0,11.0,38.0,116000.0,1.0,5.0,430800.0,8.0,23.0,3000.0,2.0,15.0,,,,325000.0,4.0,5.0,105000.0,3.0,4.0,497000.0,11.0,38.0,,,,116000.0,1.0,5.0,,,,,,,,,,362800.0,4.0,19.0,68000.0,4.0,4.0,,,,,,,,,,5,6.0,02,0201,4,11.714285714285714,100,100,80,92.83177667225556,1,1,0
9090,202105,o27939  ,2,60대,대구,N,4.0,20210525,7.0,,935850.0,13,45.0,71988.46153846153,153200.0,3.0,4.0,45000.0,1.0,4.0,565000.0,7.0,17.0,135500.0,4.0,9.0,37150.0,4.0,11.0,,,,94000.0,2.0,2.0,,,,45000.0,1.0,4.0,,,,565000.0,7.0,17.0,,,,,,,,,,38000.0,1.0,3.0,67500.0,3.0,5.0,,,,,,,37150.0,3.0,10.0,5,6.0,03,0301,1,15.727272727272727,100,100,80,92.83177667225556,1,1,0
9091,202105,o27965  ,2,50대,충북,N,1.0,20210511,21.0,,958900.0,7,31.0,136985.7142857143,124000.0,4.0,5.0,126500.0,6.0,8.0,534000.0,7.0,9.0,174400.0,4.0,9.0,,,,,,,124000.0,3.0,3.0,0.0,1.0,2.0,76500.0,4.0,6.0,50000.0,2.0,2.0,64000.0,2.0,2.0,260000.0,1.0,1.0,210000.0,4.0,6.0,,,,,,,34000.0,2.0,2.0,99000.0,1.0,1.0,15200.0,1.0,2.0,,,,4,10.0,03,0303,1,24.333333333333332,80,100,80,86.17738760127533,2,1,1
9092,202105,o27971  ,1,40대,경북,N,0.0,20210525,7.0,,749000.0,7,21.0,107000.0,,,,,,,749000.0,7.0,21.0,,,,,,,,,,,,,,,,,,,,,,434000.0,7.0,14.0,,,,,,,315000.0,7.0,7.0,,,,,,,,,,,,,,,,1,2.0,03,0301,1,28.0,100,100,70,88.79040017426004,2,1,0
9093,202105,o27972  ,2,50대,경남,N,0.0,20210525,7.0,,834000.0,7,22.0,119142.85714285714,83000.0,3.0,4.0,140000.0,3.0,7.0,512000.0,6.0,10.0,99000.0,1.0,1.0,,,,83000.0,3.0,4.0,,,,,,,100000.0,2.0,6.0,40000.0,1.0,1.0,149000.0,2.0,5.0,240000.0,2.0,2.0,123000.0,2.0,3.0,,,,,,,,,,99000.0,1.0,1.0,,,,,,,4,7.0,03,0101,1,28.0,100,100,70,88.79040017426004,2,1,0
9094,202105,o27986  ,2,60대,경기,N,3.0,20210518,14.0,,1899000.0,9,37.0,211000.0,0.0,1.0,1.0,,,,1899000.0,9.0,32.0,,,,0.0,1.0,4.0,,,,,,,0.0,1.0,1.0,,,,,,,595000.0,4.0,19.0,1026000.0,5.0,7.0,233000.0,1.0,5.0,45000.0,1.0,1.0,,,,,,,,,,,,,,,,3,5.0,03,0302,1,25.333333333333332,90,100,90,93.21697517861574,1,1,0
9095,202105,o27990  ,1,50대,경기,N,171.0,20210525,7.0,Y,1638400.0,3,54.0,546133.3333333334,24655.0,1.0,1.0,68724.0,3.0,5.0,1269230.0,1.0,37.0,273791.0,3.0,6.0,2000.0,1.0,5.0,,,,24655.0,1.0,1.0,,,,68724.0,3.0,5.0,,,,1023668.0,1.0,32.0,,,,156804.0,1.0,3.0,88758.0,1.0,2.0,86400.0,1.0,2.0,1000.0,1.0,1.0,,,,,,,,,,5,7.0,04,0201,1,79.5,100,70,90,85.72618882313394,2,1,0
9096,202105,o28003  ,1,30대,대구,N,1.0,20210525,7.0,,1051000.0,9,39.0,116777.77777777778,172500.0,5.0,5.0,195500.0,3.0,16.0,584000.0,6.0,16.0,99000.0,1.0,1.0,0.0,1.0,1.0,,,,155000.0,3.0,3.0,17500.0,2.0,2.0,195500.0,3.0,16.0,,,,539000.0,5.0,15.0,,,,,,,45000.0,1.0,1.0,,,,,,,99000.0,1.0,1.0,,,,,,,5,6.0,03,0301,1,21.0,100,100,80,92.83177667225556,1,1,0
9097,202105,o28007  ,1,60대,경기,N,3.0,20210525,7.0,Y,1487400.0,5,28.0,297480.0,519000.0,3.0,5.0,40000.0,1.0,3.0,803000.0,5.0,13.0,125400.0,2.0,6.0,0.0,1.0,1.0,25000.0,1.0,1.0,430000.0,2.0,2.0,64000.0,2.0,2.0,40000.0,1.0,3.0,,,,429000.0,4.0,11.0,374000.0,2.0,2.0,,,,,,,88400.0,2.0,4.0,37000.0,1.0,2.0,,,,,,,,,,5,8.0,03,0301,1,27.5,100,80,80,86.17738760127533,2,1,1
9098,202105,o28010  ,2,30대,경기,N,3.0,20210504,28.0,,1555000.0,13,50.0,119615.38461538461,397000.0,6.0,11.0,135000.0,4.0,10.0,1023000.0,8.0,26.0,,,,0.0,2.0,3.0,73000.0,4.0,4.0,324000.0,4.0,7.0,,,,135000.0,4.0,10.0,,,,505000.0,6.0,16.0,,,,428000.0,5.0,8.0,90000.0,2.0,2.0,,,,,,,,,,,,,,,,4,6.0,03,0301,1,12.727272727272727,70,100,90,85.72618882313394,2,1,0
9099,202105,o28021  ,1,40대,대구,N,0.0,20210525,7.0,,923000.0,7,32.0,131857.14285714287,126000.0,3.0,5.0,95500.0,6.0,10.0,677000.0,7.0,15.0,24500.0,2.0,2.0,,,,26000.0,2.0,2.0,100000.0,3.0,3.0,,,,95500.0,6.0,10.0,,,,362000.0,6.0,12.0,240000.0,1.0,2.0,75000.0,1.0,1.0,,,,,,,24500.0,2.0,2.0,,,,,,,,,,4,7.0,03,0301,1,26.833333333333332,100,100,80,92.83177667225556,1,1,0
9100,202105,o28029  ,1,60대,경기,N,40.0,20210504,28.0,Y,2766200.0,7,90.0,395171.4285714286,436707.0,4.0,12.0,47024.0,2.0,2.0,2212269.0,7.0,39.0,70200.0,2.0,33.0,0.0,2.0,4.0,98414.0,2.0,5.0,63414.0,1.0,2.0,274879.0,3.0,5.0,8000.0,1.0,1.0,39024.0,1.0,1.0,642756.0,7.0,20.0,1193173.0,2.0,9.0,288536.0,3.0,8.0,87804.0,1.0,2.0,,,,40500.0,2.0,3.0,,,,,,,,,,5,10.0,03,0301,1,22.0,70,100,100,88.79040017426004,2,1,0
9101,202105,o28030  ,1,20대,경기,N,87.0,20210524,8.0,Y,2498000.0,6,64.0,416333.3333333333,267196.0,2.0,5.0,79438.0,3.0,8.0,2148366.0,5.0,38.0,1000.0,1.0,1.0,2000.0,3.0,12.0,12683.0,1.0,1.0,117927.0,2.0,2.0,136586.0,1.0,2.0,79438.0,3.0,8.0,,,,1195147.0,5.0,30.0,760975.0,1.0,3.0,192244.0,2.0,5.0,,,,,,,1000.0,1.0,1.0,,,,,,,,,,5,8.0,03,0301,1,22.2,90,90,100,93.21697517861574,1,1,0
9102,202105,o28042  ,1,50대,경남,N,0.0,20210525,7.0,,742900.0,7,28.0,106128.57142857143,80000.0,2.0,2.0,10000.0,2.0,2.0,558000.0,7.0,18.0,94900.0,4.0,6.0,,,,,,,80000.0,2.0,2.0,,,,10000.0,2.0,2.0,,,,558000.0,7.0,18.0,,,,,,,,,,50400.0,1.0,1.0,44500.0,3.0,5.0,,,,,,,,,,4,5.0,03,0301,1,28.0,100,100,70,88.79040017426004,2,1,1
9103,202105,o28054  ,2,30대,서울,N,22.0,20210525,7.0,Y,2606000.0,6,68.0,434333.3333333333,676722.0,4.0,17.0,170812.0,1.0,10.0,1650466.0,5.0,32.0,99000.0,1.0,1.0,9000.0,2.0,8.0,166154.0,3.0,8.0,373916.0,2.0,7.0,136652.0,1.0,2.0,92726.0,1.0,8.0,78086.0,1.0,2.0,847063.0,5.0,22.0,488051.0,1.0,3.0,271428.0,2.0,6.0,43924.0,1.0,1.0,,,,,,,99000.0,1.0,1.0,,,,,,,5,10.0,03,0301,1,33.75,100,90,100,96.54893846056295,1,1,0
9104,202105,o28068  ,1,50대,경기,N,0.0,20210525,7.0,,793500.0,7,38.0,113357.14285714286,668500.0,7.0,28.0,48000.0,2.0,4.0,,,,77000.0,4.0,6.0,,,,417000.0,7.0,20.0,225000.0,5.0,6.0,26500.0,1.0,2.0,48000.0,2.0,4.0,,,,,,,,,,,,,,,,,,,77000.0,4.0,6.0,,,,,,,,,,3,5.0,01,0101,1,28.0,100,100,70,88.79040017426004,2,1,0
9105,202105,o28109  ,1,40대,경북,N,0.0,20210525,7.0,,840000.0,7,26.0,120000.0,115000.0,2.0,3.0,115000.0,6.0,8.0,610000.0,6.0,15.0,,,,,,,,,,115000.0,2.0,3.0,,,,115000.0,6.0,8.0,,,,,,,120000.0,1.0,1.0,490000.0,5.0,14.0,,,,,,,,,,,,,,,,,,,3,4.0,03,0201,1,28.0,100,100,80,92.83177667225556,1,1,0
